open_time,open,high,low,close,volume
2021-01-13 14:25:00,34934.2,34934.2,34758.3,34863.2,2.293
2021-01-13 14:30:00,34861.3,34861.3,34696.1,34792.5,2.625
2021-01-13 14:35:00,34741.9,34828.8,34741.9,34793.3,2.467
2021-01-13 14:40:00,34812.3,34812.3,34646.9,34646.9,2.466
2021-01-13 14:45:00,34686.5,34720.7,34673.2,34702.6,2.307
2021-01-13 14:50:00,34703.4,34788.6,34472.2,34492.0,3.318
2021-01-13 14:55:00,34517.5,34538.0,34200.0,34202.8,3.01
2021-01-13 15:00:00,34203.6,34216.2,34200.0,34203.5,2.836
2021-01-13 15:05:00,34203.5,34216.2,34187.0,34197.3,1.727
2021-01-13 15:10:00,34199.0,34216.2,34184.9,34216.2,1.816
2021-01-13 15:15:00,34212.7,34498.3,34212.7,34466.3,2.298
2021-01-13 15:20:00,34482.0,34482.0,34382.5,34428.8,2.066
2021-01-13 15:25:00,34476.9,34563.0,34436.8,34556.4,2.412
2021-01-13 15:30:00,34554.6,34653.6,34517.5,34600.0,2.849
2021-01-13 15:35:00,34606.1,34667.6,34581.9,34633.8,2.609
2021-01-13 15:40:00,34633.4,34658.0,34600.5,34637.1,2.242
2021-01-13 15:45:00,34685.5,34733.2,34465.8,34556.3,3.283
2021-01-13 15:50:00,34554.5,34797.1,34545.0,34609.7,3.09
2021-01-13 15:55:00,34613.4,34703.7,34494.9,34605.3,2.696
2021-01-13 16:00:00,34652.4,34882.3,34652.4,34686.7,2.216
2021-01-13 16:05:00,34694.4,34731.1,34547.4,34588.7,2.526
2021-01-13 16:10:00,34598.4,34598.4,34518.7,34522.7,3.007
2021-01-13 16:15:00,34522.4,34589.5,34396.9,34454.3,3.172
2021-01-13 16:20:00,34490.1,34608.2,34450.5,34566.7,3.146
2021-01-13 16:25:00,34571.0,34571.0,34430.0,34441.3,1.981
2021-01-13 16:30:00,34430.0,34491.9,34400.0,34408.2,3.093
2021-01-13 16:35:00,34411.0,34539.0,34411.0,34539.0,1.92
2021-01-13 16:40:00,34542.3,34575.4,34507.1,34507.1,2.714
2021-01-13 16:45:00,34536.2,34668.5,34536.2,34639.8,2.587
2021-01-13 16:50:00,34671.3,34693.5,34603.6,34693.5,2.5
2021-01-13 16:55:00,34700.2,34733.8,34697.8,34720.2,2.521
2021-01-13 17:00:00,34721.5,34788.7,34623.8,34737.9,2.752
2021-01-13 17:05:00,34758.9,34767.4,34690.7,34762.3,1.974
2021-01-13 17:10:00,34721.8,34963.7,34721.8,34860.2,2.982
2021-01-13 17:15:00,34858.4,34867.3,34748.8,34767.8,2.736
2021-01-13 17:20:00,34762.8,34763.9,34614.2,34629.3,2.296
2021-01-13 17:25:00,34618.8,34826.2,34617.6,34826.2,2.738
2021-01-13 17:30:00,34827.6,35000.0,34825.3,34930.8,2.943
2021-01-13 17:35:00,34931.4,34931.4,34756.2,34767.9,1.737
2021-01-13 17:40:00,34764.6,34878.9,34764.6,34828.4,2.362
2021-01-13 17:45:00,34838.2,34901.6,34765.7,34813.9,2.72
2021-01-13 17:50:00,34803.8,34967.2,34803.8,34898.2,2.833
2021-01-13 17:55:00,34894.6,34894.6,34702.4,34774.2,2.699
2021-01-13 18:00:00,34785.1,34854.9,34695.5,34721.2,2.134
2021-01-13 18:05:00,34737.7,34806.2,34707.4,34766.0,2.602
2021-01-13 18:10:00,34792.9,34825.4,34734.9,34775.2,2.378
2021-01-13 18:15:00,34758.4,34761.5,34755.1,34758.0,1.811
2021-01-13 18:20:00,34761.5,34885.0,34756.1,34874.7,1.775
2021-01-13 18:25:00,34874.9,34958.7,34843.3,34958.7,1.87
2021-01-13 18:30:00,34958.7,35500.0,34949.8,35500.0,5.089
2021-01-13 18:35:00,35500.0,35823.2,35439.3,35639.6,5.463
2021-01-13 18:40:00,35635.2,35759.3,35604.0,35705.7,2.799
2021-01-13 18:45:00,35725.6,35818.7,35702.4,35779.6,2.428
2021-01-13 18:50:00,35793.4,35879.7,35702.4,35714.2,2.663
2021-01-13 18:55:00,35714.9,35726.1,35603.9,35703.5,2.555
2021-01-13 19:00:00,35694.2,35860.5,35694.2,35795.3,2.414
2021-01-13 19:05:00,35794.3,35874.9,35776.4,35853.1,2.321
2021-01-13 19:10:00,35816.0,35979.5,35800.0,35811.3,2.987
2021-01-13 19:15:00,35800.0,35811.4,35549.2,35683.6,2.832
2021-01-13 19:20:00,35659.2,35782.5,35641.1,35777.7,2.792
2021-01-13 19:25:00,35778.6,35805.3,35734.0,35797.3,2.935
2021-01-13 19:30:00,35798.8,35841.2,35734.0,35827.2,2.128
2021-01-13 19:35:00,35826.4,36115.6,35812.4,36039.0,4.267
2021-01-13 19:40:00,36115.6,36147.5,36010.1,36016.4,2.628
2021-01-13 19:45:00,36056.3,36062.4,35991.0,35997.3,2.908
2021-01-13 19:50:00,35979.2,36076.4,35960.2,36052.8,2.797
2021-01-13 19:55:00,36108.6,36109.7,35966.2,35966.2,3.11
2021-01-13 20:00:00,35999.7,36076.3,35995.3,36067.0,2.417
2021-01-13 20:05:00,36067.4,36249.1,36067.4,36172.3,2.382
2021-01-13 20:10:00,36214.2,36336.6,36190.2,36299.6,2.53
2021-01-13 20:15:00,36321.5,36419.6,36321.5,36392.2,3.012
2021-01-13 20:20:00,36395.3,36395.3,36203.9,36245.9,2.777
2021-01-13 20:25:00,36227.8,36227.8,35846.7,35856.9,4.743
2021-01-13 20:30:00,35914.2,36015.8,35660.2,35844.4,3.635
2021-01-13 20:35:00,35844.4,35844.4,35741.9,35791.5,3.091
2021-01-13 20:40:00,35791.6,36052.8,35788.0,35949.9,3.106
2021-01-13 20:45:00,35939.5,36039.5,35816.1,36039.5,3.673
2021-01-13 20:50:00,36038.0,36276.9,36038.0,36135.6,2.91
2021-01-13 20:55:00,36136.2,36199.2,36136.2,36196.2,2.822
2021-01-13 21:00:00,36207.5,36341.7,36108.6,36341.7,3.99
2021-01-13 21:05:00,36297.1,36354.8,36248.0,36302.9,3.095
2021-01-13 21:10:00,36304.9,36351.4,36182.1,36318.6,2.339
2021-01-13 21:15:00,36327.7,36366.8,36313.4,36313.4,1.588
2021-01-13 21:20:00,36315.4,36465.9,36153.6,36153.6,3.277
2021-01-13 21:25:00,36121.6,36228.7,36008.8,36161.0,3.547
2021-01-13 21:30:00,36177.2,36328.0,36139.6,36303.1,2.753
2021-01-13 21:35:00,36306.8,36328.6,36221.0,36301.0,2.674
2021-01-13 21:40:00,36327.3,36454.6,36327.2,36400.3,2.221
2021-01-13 21:45:00,36400.1,37106.5,36397.7,37065.9,4.633
2021-01-13 21:50:00,37109.3,37311.3,37029.9,37302.2,3.162
2021-01-13 21:55:00,37280.9,37344.3,36975.3,37237.5,4.946
2021-01-13 22:00:00,37259.5,37763.5,37259.5,37604.7,5.508
2021-01-13 22:05:00,37565.0,37685.1,37496.5,37496.5,2.798
2021-01-13 22:10:00,37510.0,37511.8,37233.9,37233.9,2.744
2021-01-13 22:15:00,37248.7,37554.3,37248.7,37450.2,3.691
2021-01-13 22:20:00,37455.5,37544.6,37347.8,37505.7,2.936
2021-01-13 22:25:00,37543.7,37595.1,37382.8,37387.0,2.898
2021-01-13 22:30:00,37332.5,37427.2,37210.9,37376.0,4.15
2021-01-13 22:35:00,37375.0,37388.5,37139.8,37170.6,2.875
2021-01-13 22:40:00,37171.3,37176.3,36863.7,37078.9,3.329
2021-01-13 22:45:00,37077.4,37135.8,36994.5,37130.5,2.03
2021-01-13 22:50:00,37153.7,37345.9,37102.5,37292.9,2.481
2021-01-13 22:55:00,37281.0,37320.7,37103.7,37103.7,3.0
2021-01-13 23:00:00,37117.0,37450.1,37117.0,37290.3,2.984
2021-01-13 23:05:00,37241.9,37450.1,37241.9,37384.2,2.214
2021-01-13 23:10:00,37383.7,37385.1,37290.1,37317.6,2.753
2021-01-13 23:15:00,37370.1,37483.0,37370.1,37478.1,2.107
2021-01-13 23:20:00,37490.1,37564.0,37426.0,37510.1,2.196
2021-01-13 23:25:00,37527.3,37528.6,37126.9,37188.7,3.851
2021-01-13 23:30:00,37231.5,37327.8,37131.7,37170.1,2.305
2021-01-13 23:35:00,37158.1,37185.8,37021.7,37073.5,2.144
2021-01-13 23:40:00,37091.4,37151.4,37039.2,37053.6,2.664
2021-01-13 23:45:00,37031.9,37253.5,36953.0,37206.4,2.656
2021-01-13 23:50:00,37231.8,37347.9,37182.7,37333.0,2.321
2021-01-13 23:55:00,37364.9,37380.2,37207.1,37355.7,2.881
2021-01-14 00:00:00,37451.4,37901.0,37451.4,37841.6,4.71
2021-01-14 00:05:00,37846.9,38144.7,37846.9,37935.7,0.908
2021-01-14 00:10:00,37932.9,38053.2,37856.2,37955.9,3.795
2021-01-14 00:15:00,37934.5,37960.4,37690.2,37798.0,2.685
2021-01-14 00:20:00,37750.3,38018.0,37657.7,37711.4,3.521
2021-01-14 00:25:00,37723.7,37882.5,37722.0,37869.5,1.986
2021-01-14 00:30:00,37825.2,37832.6,37760.0,37760.0,1.868
2021-01-14 00:35:00,37761.6,37829.3,37687.3,37777.8,2.297
2021-01-14 00:40:00,37798.0,37927.3,37792.3,37801.2,4.326
2021-01-14 00:45:00,37794.9,37870.1,37742.8,37796.3,2.393
2021-01-14 00:50:00,37819.9,37819.9,37710.0,37714.5,3.104
2021-01-14 00:55:00,37714.5,37786.8,37661.4,37765.8,2.1
2021-01-14 01:00:00,37766.0,37768.0,37500.0,37513.9,3.626
2021-01-14 01:05:00,37503.2,37618.4,37503.2,37618.4,2.579
2021-01-14 01:10:00,37595.6,37595.6,37500.0,37514.8,1.642
2021-01-14 01:15:00,37549.0,37663.0,37501.5,37504.4,2.419
2021-01-14 01:20:00,37500.0,37510.4,37391.7,37495.9,1.965
2021-01-14 01:25:00,37484.3,37743.3,37454.0,37743.3,2.485
2021-01-14 01:30:00,37691.9,37691.9,37530.0,37638.0,2.367
2021-01-14 01:35:00,37638.3,37638.3,37415.4,37462.9,2.683
2021-01-14 01:40:00,37463.7,37546.0,37452.4,37459.4,2.043
2021-01-14 01:45:00,37456.7,37552.2,37376.2,37515.6,3.121
2021-01-14 01:50:00,37537.9,37552.2,37478.7,37510.6,4.083
2021-01-14 01:55:00,37535.6,37552.2,37411.3,37413.6,2.273
2021-01-14 02:00:00,37414.6,37550.0,37375.7,37521.8,2.268
2021-01-14 02:05:00,37526.8,37543.9,37453.1,37456.0,2.741
2021-01-14 02:10:00,37456.6,37456.6,37237.7,37244.2,2.839
2021-01-14 02:15:00,37237.0,37368.6,37233.7,37264.6,2.613
2021-01-14 02:20:00,37271.4,37271.4,37104.7,37177.4,2.513
2021-01-14 02:25:00,37123.6,37285.4,37113.7,37250.0,2.691
2021-01-14 02:30:00,37237.0,37546.8,37237.0,37502.1,3.113
2021-01-14 02:35:00,37460.2,37541.5,37419.9,37538.7,2.167
2021-01-14 02:40:00,37534.6,37644.6,37534.6,37563.8,1.314
2021-01-14 02:45:00,37562.1,37595.2,37500.9,37559.7,2.629
2021-01-14 02:50:00,37512.0,37599.3,37463.1,37469.6,2.222
2021-01-14 02:55:00,37473.8,37488.8,37347.8,37417.6,2.718
2021-01-14 03:00:00,37431.8,37462.6,37322.6,37367.3,1.965
2021-01-14 03:05:00,37338.2,37338.2,37219.5,37252.0,2.373
2021-01-14 03:10:00,37248.5,37364.3,37208.6,37330.7,1.857
2021-01-14 03:15:00,37340.3,37340.3,37036.3,37169.7,3.011
2021-01-14 03:20:00,37188.0,37323.1,37143.9,37323.1,2.279
2021-01-14 03:25:00,37321.8,37393.6,37293.8,37333.0,2.366
2021-01-14 03:30:00,37373.1,37400.0,37291.0,37389.8,2.452
2021-01-14 03:35:00,37385.1,37408.6,37335.0,37408.3,1.592
2021-01-14 03:40:00,37387.8,37437.9,37365.3,37409.4,1.816
2021-01-14 03:45:00,37431.7,37453.3,37220.1,37240.6,2.386
2021-01-14 03:50:00,37208.1,37231.8,36999.7,37038.4,2.731
2021-01-14 03:55:00,37028.2,37097.2,36980.0,37024.3,2.456
2021-01-14 04:00:00,37049.4,37139.1,37049.4,37095.9,2.003
2021-01-14 04:05:00,37048.3,37077.6,36615.4,36878.1,4.417
2021-01-14 04:10:00,36882.5,36916.1,36762.1,36864.9,2.276
2021-01-14 04:15:00,36865.2,37049.9,36865.2,37049.9,3.215
2021-01-14 04:20:00,37045.0,37204.4,37045.0,37137.9,2.981
2021-01-14 04:25:00,37145.4,37269.4,37117.9,37212.3,2.118
2021-01-14 04:30:00,37221.6,37340.5,37171.0,37295.2,2.424
2021-01-14 04:35:00,37317.8,37448.6,37317.8,37343.7,2.729
2021-01-14 04:40:00,37370.4,37399.3,37312.6,37331.2,2.897
2021-01-14 04:45:00,37331.9,37423.5,37274.7,37423.5,2.524
2021-01-14 04:50:00,37422.3,37458.7,37319.0,37363.8,1.958
2021-01-14 04:55:00,37326.3,37534.9,37326.3,37476.6,2.893
2021-01-14 05:00:00,37499.0,37549.9,37428.3,37431.4,2.707
2021-01-14 05:05:00,37430.7,37496.0,37376.9,37407.2,1.917
2021-01-14 05:10:00,37404.9,37408.4,37307.2,37329.9,2.78
2021-01-14 05:15:00,37327.7,37610.4,37319.9,37568.5,2.536
2021-01-14 05:20:00,37539.8,37540.6,37424.6,37506.0,2.178
2021-01-14 05:25:00,37473.9,37473.9,37399.1,37413.6,1.994
2021-01-14 05:30:00,37383.9,37572.5,37383.9,37532.1,2.461
2021-01-14 05:35:00,37564.4,37680.8,37564.4,37628.3,2.707
2021-01-14 05:40:00,37661.2,37683.9,37535.3,37551.3,2.311
2021-01-14 05:45:00,37570.7,37742.1,37540.3,37700.1,2.73
2021-01-14 05:50:00,37673.3,37673.3,37508.2,37549.8,2.12
2021-01-14 05:55:00,37536.1,37558.4,37493.9,37503.1,2.492
2021-01-14 06:00:00,37541.9,37621.1,37450.0,37464.6,2.647
2021-01-14 06:05:00,37463.9,37553.2,37463.9,37531.6,2.074
2021-01-14 06:10:00,37497.6,37645.3,37497.6,37645.3,2.199
2021-01-14 06:15:00,37686.8,37738.2,37605.3,37738.0,3.002
2021-01-14 06:20:00,37736.6,37853.9,37697.8,37852.1,2.411
2021-01-14 06:25:00,37873.8,38100.0,37802.5,37890.9,5.402
2021-01-14 06:30:00,37984.4,38021.1,37900.0,37913.2,2.377
2021-01-14 06:35:00,37912.4,37913.3,37797.5,37884.4,2.598
2021-01-14 06:40:00,37894.0,37928.3,37801.5,37849.2,2.312
2021-01-14 06:45:00,37902.6,37902.6,37772.6,37858.7,2.617
2021-01-14 06:50:00,37830.1,37830.1,37763.9,37811.4,2.3
2021-01-14 06:55:00,37811.8,37860.0,37804.2,37804.2,2.41
2021-01-14 07:00:00,37806.9,37849.9,37709.1,37742.8,3.012
2021-01-14 07:05:00,37737.2,38052.9,37737.2,38052.9,2.596
2021-01-14 07:10:00,38060.3,38266.4,38060.3,38266.4,5.169
2021-01-14 07:15:00,38295.7,38377.8,38254.1,38300.0,6.146
2021-01-14 07:20:00,38313.6,38493.9,38302.9,38408.5,5.098
2021-01-14 07:25:00,38409.6,38534.1,38352.8,38523.5,2.777
2021-01-14 07:30:00,38521.1,38534.1,38379.5,38379.5,2.217
2021-01-14 07:35:00,38372.7,38478.8,38331.9,38346.5,2.535
2021-01-14 07:40:00,38347.8,38442.4,38329.2,38366.6,2.868
2021-01-14 07:45:00,38338.2,38437.8,38278.0,38429.2,2.467
2021-01-14 07:50:00,38429.9,38429.9,37750.9,38319.4,7.758
2021-01-14 07:55:00,38286.2,38286.8,38200.0,38212.5,3.548
2021-01-14 08:00:00,38216.9,38610.7,38212.0,38498.1,3.378
2021-01-14 08:05:00,38498.1,38745.0,38375.4,38673.8,3.885
2021-01-14 08:10:00,38674.1,38745.0,38650.0,38664.3,2.853
2021-01-14 08:15:00,38667.2,38757.0,38533.6,38583.6,3.202
2021-01-14 08:20:00,38579.3,38579.3,38436.8,38443.0,3.341
2021-01-14 08:25:00,38448.2,38450.1,38352.3,38382.7,2.558
2021-01-14 08:30:00,38399.1,38483.9,38399.1,38448.5,2.593
2021-01-14 08:35:00,38450.2,38576.4,38437.1,38514.1,1.674
2021-01-14 08:40:00,38524.5,38524.5,38449.3,38487.1,2.923
2021-01-14 08:45:00,38488.1,38552.9,38437.0,38552.9,2.225
2021-01-14 08:50:00,38585.2,38600.0,38537.3,38559.6,2.256
2021-01-14 08:55:00,38558.8,38563.3,38361.2,38364.6,3.424
2021-01-14 09:00:00,38331.9,38446.9,38331.9,38353.3,1.971
2021-01-14 09:05:00,38345.9,38345.9,38200.3,38267.6,3.464
2021-01-14 09:10:00,38279.1,38294.1,38252.5,38259.8,2.083
2021-01-14 09:15:00,38252.5,38294.6,38062.2,38111.7,2.183
2021-01-14 09:20:00,38103.2,38203.1,38103.2,38193.1,1.857
2021-01-14 09:25:00,38175.7,38275.3,38012.5,38075.2,2.087
2021-01-14 09:30:00,38058.1,38207.8,38058.1,38166.1,1.984
2021-01-14 09:35:00,38174.9,38304.8,38123.8,38123.8,2.27
2021-01-14 09:40:00,38127.7,38333.8,38127.7,38287.3,2.595
2021-01-14 09:45:00,38287.7,38303.1,38204.3,38238.4,2.569
2021-01-14 09:50:00,38237.7,38257.5,38194.0,38213.3,2.585
2021-01-14 09:55:00,38180.6,38209.8,37952.4,37957.1,2.811
2021-01-14 10:00:00,37898.9,38223.0,37898.9,38213.4,3.143
2021-01-14 10:05:00,38213.3,38287.7,38204.1,38287.7,1.625
2021-01-14 10:10:00,38287.6,38379.9,38208.4,38219.3,3.116
2021-01-14 10:15:00,38200.1,38276.1,38200.0,38203.8,2.845
2021-01-14 10:20:00,38214.9,38301.0,38203.5,38256.9,2.518
2021-01-14 10:25:00,38265.0,38331.1,38200.0,38215.3,2.404
2021-01-14 10:30:00,38202.4,38204.1,38070.5,38074.2,2.124
2021-01-14 10:35:00,38078.9,38089.6,38014.4,38032.9,2.675
2021-01-14 10:40:00,38033.0,38113.8,38019.5,38043.7,2.519
2021-01-14 10:45:00,38042.4,38117.6,38036.9,38117.6,2.677
2021-01-14 10:50:00,38145.5,38149.9,38021.6,38149.9,2.156
2021-01-14 10:55:00,38148.2,38461.9,38148.2,38461.9,2.773
2021-01-14 11:00:00,38412.1,38579.7,38398.2,38522.9,3.015
2021-01-14 11:05:00,38519.6,38574.9,38322.1,38373.8,3.499
2021-01-14 11:10:00,38351.3,38474.1,38351.3,38362.6,2.711
2021-01-14 11:15:00,38407.3,38429.7,38292.6,38332.5,3.255
2021-01-14 11:20:00,38332.5,38332.5,38223.7,38271.6,2.368
2021-01-14 11:25:00,38283.4,38283.4,38098.9,38162.2,2.591
2021-01-14 11:30:00,38140.4,38226.4,37990.6,38136.2,4.633
2021-01-14 11:35:00,38115.6,38188.7,38060.9,38130.9,3.191
2021-01-14 11:40:00,38127.0,38233.2,38121.1,38128.9,2.86
2021-01-14 11:45:00,38091.6,38277.8,38088.1,38213.7,2.987
2021-01-14 11:50:00,38219.8,38225.7,38150.0,38211.3,2.427
2021-01-14 11:55:00,38225.7,38362.2,38208.0,38341.1,2.196
2021-01-14 12:00:00,38294.4,38381.1,38266.6,38315.4,2.056
2021-01-14 12:05:00,38313.3,38313.3,38152.5,38152.5,2.798
2021-01-14 12:10:00,38156.7,38156.7,37800.0,38004.6,4.094
2021-01-14 12:15:00,38018.2,38105.4,38002.4,38011.0,2.404
2021-01-14 12:20:00,38046.0,38050.8,37693.5,37893.3,3.846
2021-01-14 12:25:00,37873.9,37980.7,37812.2,37937.9,3.631
2021-01-14 12:30:00,37868.4,38072.6,37854.5,38016.4,2.946
2021-01-14 12:35:00,38028.4,38148.4,38012.7,38125.5,2.236
2021-01-14 12:40:00,38140.5,38200.0,37968.5,38136.7,2.923
2021-01-14 12:45:00,38138.1,38141.0,38050.8,38092.2,2.027
2021-01-14 12:50:00,38092.2,38178.9,38068.0,38160.3,2.564
2021-01-14 12:55:00,38163.7,38298.2,38160.3,38298.2,2.12
2021-01-14 13:00:00,38201.1,38404.1,38171.2,38359.0,3.292
2021-01-14 13:05:00,38352.8,38431.2,38266.6,38279.8,3.055
2021-01-14 13:10:00,38279.3,38386.0,38279.3,38382.8,1.936
2021-01-14 13:15:00,38383.1,38466.5,38360.0,38372.0,3.196
2021-01-14 13:20:00,38373.4,38422.8,38357.8,38377.0,1.49
2021-01-14 13:25:00,38550.8,38655.0,38521.3,38584.8,3.663
2021-01-14 13:30:00,38580.1,38835.8,38351.2,38505.1,4.167
2021-01-14 13:35:00,38438.3,38541.2,38421.5,38509.9,2.714
2021-01-14 13:40:00,38548.9,38701.8,38545.7,38649.1,4.088
2021-01-14 13:45:00,38638.6,38891.8,38581.7,38821.9,4.597
2021-01-14 13:50:00,38822.5,38959.9,38740.7,38740.7,4.698
2021-01-14 13:55:00,38796.8,38999.2,38796.8,38999.2,3.108
2021-01-14 14:00:00,39000.0,39019.4,38799.1,38828.2,3.714
2021-01-14 14:05:00,38807.6,39199.2,38771.6,39199.2,11.147
2021-01-14 14:10:00,39150.5,39264.9,39129.0,39225.9,2.85
2021-01-14 14:15:00,39211.5,39300.0,39136.1,39284.1,4.63
2021-01-14 14:20:00,39280.3,39285.2,39174.0,39240.2,3.337
2021-01-14 14:25:00,39236.0,39300.0,39185.6,39289.6,2.163
2021-01-14 14:30:00,39252.7,39493.7,39252.7,39416.4,3.186
2021-01-14 14:35:00,39396.2,39650.0,39390.3,39643.1,3.361
2021-01-14 14:40:00,39650.0,39732.9,39570.7,39593.5,4.665
2021-01-14 14:45:00,39583.6,39715.3,39501.8,39540.3,3.306
2021-01-14 14:50:00,39537.5,39734.5,39533.8,39618.0,3.591
2021-01-14 14:55:00,39630.8,39674.3,39501.8,39572.9,3.661
2021-01-14 15:00:00,39557.8,39589.3,39405.8,39463.4,2.373
2021-01-14 15:05:00,39454.2,39561.1,39338.1,39533.1,3.387
2021-01-14 15:10:00,39530.7,39631.9,39442.3,39511.2,2.75
2021-01-14 15:15:00,39517.3,39686.2,39502.3,39679.9,2.585
2021-01-14 15:20:00,39676.5,39690.2,39568.8,39568.8,2.874
2021-01-14 15:25:00,39577.4,39834.7,39577.4,39834.7,4.896
2021-01-14 15:30:00,39832.1,40017.1,39723.7,39972.9,8.985
2021-01-14 15:35:00,40017.1,40132.9,39598.1,39759.6,6.256
2021-01-14 15:40:00,39761.5,39830.2,39569.8,39569.8,3.447
2021-01-14 15:45:00,39577.0,39675.4,39392.6,39514.0,4.121
2021-01-14 15:50:00,39507.6,39632.9,39463.1,39469.5,3.204
2021-01-14 15:55:00,39469.4,39550.2,39415.0,39486.4,2.786
2021-01-14 16:00:00,39510.0,39788.7,39510.0,39744.5,2.183
2021-01-14 16:05:00,39781.7,39816.2,39609.7,39816.2,2.539
2021-01-14 16:10:00,39818.4,39892.0,39799.3,39860.0,2.952
2021-01-14 16:15:00,39861.4,39955.0,39810.3,39825.2,4.095
2021-01-14 16:20:00,39815.9,39819.4,39580.8,39606.1,3.149
2021-01-14 16:25:00,39599.5,39805.8,39590.9,39653.3,2.059
2021-01-14 16:30:00,39659.0,39741.7,39659.0,39663.1,2.16
2021-01-14 16:35:00,39660.6,39676.2,39590.9,39592.8,2.337
2021-01-14 16:40:00,39593.0,39817.6,39592.5,39752.9,2.509
2021-01-14 16:45:00,39772.7,39772.7,39388.4,39388.4,4.742
2021-01-14 16:50:00,39474.1,39527.0,39266.5,39266.5,3.592
2021-01-14 16:55:00,39241.8,39424.2,39119.2,39221.4,3.644
2021-01-14 17:00:00,39294.3,39474.1,39294.3,39387.6,2.29
2021-01-14 17:05:00,39364.6,39435.9,39296.4,39435.9,2.205
2021-01-14 17:10:00,39474.4,39602.0,39474.4,39590.8,2.18
2021-01-14 17:15:00,39582.4,39590.5,39485.6,39503.9,2.768
2021-01-14 17:20:00,39559.0,39689.1,39533.3,39676.1,2.606
2021-01-14 17:25:00,39644.6,39822.7,39644.6,39783.4,3.01
2021-01-14 17:30:00,39715.7,39798.4,39671.5,39692.0,3.011
2021-01-14 17:35:00,39688.0,39723.8,39580.0,39723.8,2.075
2021-01-14 17:40:00,39687.9,39708.8,39530.3,39557.0,2.204
2021-01-14 17:45:00,39567.7,39567.9,39455.4,39469.0,2.286
2021-01-14 17:50:00,39457.2,39495.2,39427.5,39446.2,2.549
2021-01-14 17:55:00,39447.1,39461.5,39369.7,39386.1,2.544
2021-01-14 18:00:00,39386.6,39566.0,39358.6,39361.6,3.709
2021-01-14 18:05:00,39381.5,39510.7,39381.5,39392.0,2.413
2021-01-14 18:10:00,39409.7,39565.7,39407.5,39518.4,2.251
2021-01-14 18:15:00,39526.0,39526.0,39452.5,39493.6,2.948
2021-01-14 18:20:00,39466.4,39469.0,39380.0,39394.3,2.244
2021-01-14 18:25:00,39380.0,39389.6,39280.4,39322.9,3.011
2021-01-14 18:30:00,39335.7,39465.7,39277.2,39433.6,2.351
2021-01-14 18:35:00,39379.5,39500.1,39379.5,39452.6,1.746
2021-01-14 18:40:00,39450.0,39450.0,39247.5,39262.8,2.536
2021-01-14 18:45:00,39239.0,39423.7,39221.7,39407.6,2.103
2021-01-14 18:50:00,39379.6,39435.9,39259.8,39259.8,2.008
2021-01-14 18:55:00,39281.5,39393.1,39250.8,39251.9,2.768
2021-01-14 19:00:00,39251.0,39537.9,39251.0,39513.4,2.381
2021-01-14 19:05:00,39521.7,39557.9,39427.0,39445.4,2.286
2021-01-14 19:10:00,39454.0,39519.7,39454.0,39459.0,2.048
2021-01-14 19:15:00,39478.5,39565.4,39465.9,39508.7,1.775
2021-01-14 19:20:00,39485.4,39699.8,39485.4,39699.8,2.531
2021-01-14 19:25:00,39677.5,39689.7,39606.0,39609.7,3.132
2021-01-14 19:30:00,39610.2,39634.2,39604.4,39633.1,2.004
2021-01-14 19:35:00,39633.5,39634.7,39618.1,39618.1,2.098
2021-01-14 19:40:00,39618.1,39618.1,39450.1,39535.7,2.809
2021-01-14 19:45:00,39557.4,39674.7,39557.4,39645.3,2.284
2021-01-14 19:50:00,39638.3,39789.9,39634.7,39778.3,2.596
2021-01-14 19:55:00,39776.4,39868.4,39775.6,39790.7,2.767
2021-01-14 20:00:00,39788.2,39870.6,39734.8,39738.3,2.788
2021-01-14 20:05:00,39738.8,39738.8,39647.0,39647.0,2.158
2021-01-14 20:10:00,39669.3,39680.7,39605.5,39657.2,2.434
2021-01-14 20:15:00,39656.5,39670.0,39617.5,39618.6,2.542
2021-01-14 20:20:00,39612.4,39618.4,39520.0,39532.5,2.607
2021-01-14 20:25:00,39522.5,39526.2,39520.0,39520.0,2.078
2021-01-14 20:30:00,39522.8,39633.2,39520.0,39568.7,1.453
2021-01-14 20:35:00,39558.7,39566.0,39518.2,39521.3,1.953
2021-01-14 20:40:00,39532.0,39686.5,39505.7,39675.7,3.189
2021-01-14 20:45:00,39700.1,39710.0,39575.8,39577.6,2.442
2021-01-14 20:50:00,39576.3,39588.6,39390.6,39401.0,3.194
2021-01-14 20:55:00,39388.4,39401.0,39286.4,39320.8,2.536
2021-01-14 21:00:00,39321.5,39387.6,39317.4,39335.6,2.964
2021-01-14 21:05:00,39359.0,39474.9,39326.0,39384.6,3.598
2021-01-14 21:10:00,39381.8,39386.4,38800.0,38986.7,6.205
2021-01-14 21:15:00,39000.0,39257.0,38560.0,38615.4,5.958
2021-01-14 21:20:00,38671.0,38775.0,38416.7,38686.5,6.401
2021-01-14 21:25:00,38655.8,38724.6,38428.9,38445.8,5.221
2021-01-14 21:30:00,38373.5,38592.1,38233.6,38592.1,5.665
2021-01-14 21:35:00,38614.9,38693.1,38347.2,38360.4,6.008
2021-01-14 21:40:00,38363.7,38429.7,38226.0,38357.7,4.564
2021-01-14 21:45:00,38429.7,38549.2,38361.4,38479.8,5.013
